2022-05-24 23:05:243 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:386 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:25 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:691 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (d11b67beed15b5989380955f88a18f9e)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:745 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:406 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:103 INFO  NewAndUsedCarSearchPage :48 - Clicking on used car click [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //div[@class='uhf-child-menu']//ul//li//a[text()='Used']]
2022-05-24 23:05:171 INFO  UsedCarForSalePage :24 - getting email  used car search from [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-24 23:05:670 INFO  NewAndUsedCarSearchPage :66 - Selecting make Jeep from dropdown [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:64 INFO  NewAndUsedCarSearchPage :72 - Selecting model Wrangler from dropdown [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //select[@id='models']]
2022-05-24 23:05:508 INFO  NewAndUsedCarSearchPage :78 - Selecting location NSW - All from dropdown [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:921 INFO  NewAndUsedCarSearchPage :83 - Selecting price $60,000 from dropdown [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:151 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:242 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (2b6bc2acfec13b63f8736976fdcba9a6)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:931 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:751 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (736486e95cbcfaf1b3b6cc5a44a426ab)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:408 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:18 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (ebd628c9253a81cab08728c13a5e613d)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:758 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:604 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (1954fb0099ccb40669b8866e7a156d10)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:179 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-25 00:05:102 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-25 00:05:627 INFO  HomePage :44 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (579aa3eda9fd920306f9f2a9c54db4ff)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-25 00:05:623 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-25 00:05:843 INFO  HomePage :44 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (408d92373ef171a1e98931305642901d)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-25 00:05:927 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-25 00:05:30 INFO  HomePage :44 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (5122f0ffa47ddcff0ae507f72d574197)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-25 00:05:998 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-25 00:05:28 INFO  HomePage :44 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (6c15692d7a501dac5efa3c640d1cfb79)] -> xpath: //a[contains(text(),'buy + sell')]]
